record_id,process_type,material,pulse_width_ps,frequency_kHz,laser_power_W,scan_speed_mm_s,passes,focus_offset_um,fill_pattern,hatch_spacing_um,layer_step_um,path_overlap_um,material_thickness_um,cut_length_mm,power_W,depth_um,Sa_um,Sq_um,Sz_um,removal_rate_um3_s,cut_through,kerf_top_width_um,kerf_bottom_width_um,kerf_taper_deg,cut_edge_Sa_um,HAZ_width_um,chipping_um,objective_mode,source_file,valid_flag,note,target_depth_um,log_pulse_width,log_frequency,log_hatch_spacing,log_passes,log_scan_speed,D_proxy,pulse_density_proxy,pulse_energy_uJ,areal_energy_proxy,line_energy_proxy,pulse_spacing_um,layer_count_proxy,pulse_energy_proxy,energy_density_proxy
AlSiC.csv:73,milling,AlSiC,2.0,2,,200.0,5,,none,2.0,,,,,,6.557,1.402,1.708,12.108,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341003,5.298317366548036,0.025,0.025,,,,100.0,,,
AlSiC.csv:74,milling,AlSiC,2.0,2,,125.0,1,,none,6.0,,,,,,-1.828,1.757,2.165,10.39,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,0.6931471805599453,1.791759469228055,0.0,4.8283137373023015,0.0026666666666666666,0.0026666666666666666,,,,62.5,,,
AlSiC.csv:75,milling,AlSiC,2.0,2,,100.0,3,,none,6.0,,,,,,0.348,1.543,1.855,10.251,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,0.6931471805599453,1.791759469228055,1.0986122886681098,4.605170185988092,0.01,0.01,,,,50.0,,,
AlSiC.csv:76,milling,AlSiC,2.0,5,,150.0,2,,none,2.0,,,,,,8.712,2.002,2.501,17.293,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.6931471805599453,5.0106352940962555,0.03333333333333333,0.03333333333333333,,,,30.0,,,
AlSiC.csv:77,milling,AlSiC,2.0,5,,150.0,1,,none,8.0,,,,,,1.098,2.061,2.429,11.187,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,1.6094379124341003,2.0794415416798357,0.0,5.0106352940962555,0.004166666666666667,0.004166666666666667,,,,30.0,,,
AlSiC.csv:78,milling,AlSiC,2.0,5,,150.0,2,,none,10.0,,,,,,1.408,1.727,2.051,10.137,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,1.6094379124341003,2.302585092994046,0.6931471805599453,5.0106352940962555,0.006666666666666667,0.006666666666666667,,,,30.0,,,
AlSiC.csv:79,milling,AlSiC,2.0,10,,100.0,4,,none,2.0,,,,,,38.979,2.427,2.974,20.653,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.302585092994046,0.6931471805599453,1.3862943611198906,4.605170185988092,0.2,0.2,,,,10.0,,,
AlSiC.csv:80,milling,AlSiC,2.0,10,,125.0,4,,none,2.0,,,,,,35.361,2.342,2.864,17.987,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.302585092994046,0.6931471805599453,1.3862943611198906,4.8283137373023015,0.16,0.16,,,,12.5,,,
AlSiC.csv:81,milling,AlSiC,2.0,10,,150.0,2,,none,4.0,,,,,,7.655,2.289,2.821,17.996,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.302585092994046,1.3862943611198906,0.6931471805599453,5.0106352940962555,0.03333333333333333,0.03333333333333333,,,,15.0,,,
AlSiC.csv:82,milling,AlSiC,2.0,10,,100.0,3,,none,4.0,,,,,,14.024,2.767,3.106,16.389,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.302585092994046,1.3862943611198906,1.0986122886681098,4.605170185988092,0.075,0.075,,,,10.0,,,
AlSiC.csv:83,milling,AlSiC,2.0,10,,175.0,5,,none,4.0,,,,,,25.475,2.564,3.062,17.34,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.302585092994046,1.3862943611198906,1.6094379124341003,5.1647859739235145,0.07142857142857142,0.07142857142857142,,,,17.5,,,
AlSiC.csv:84,milling,AlSiC,2.0,10,,200.0,1,,none,6.0,,,,,,5.953,1.818,2.134,11.419,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.302585092994046,1.791759469228055,0.0,5.298317366548036,0.008333333333333333,0.008333333333333333,,,,20.0,,,
AlSiC.csv:85,milling,AlSiC,2.0,10,,125.0,1,,none,10.0,,,,,,4.564,1.815,2.151,11.888,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.302585092994046,2.302585092994046,0.0,4.8283137373023015,0.008,0.008,,,,12.5,,,
AlSiC.csv:86,milling,AlSiC,2.0,10,,125.0,4,,none,10.0,,,,,,9.233,2.061,2.656,21.047,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.302585092994046,2.302585092994046,1.3862943611198906,4.8283137373023015,0.032,0.032,,,,12.5,,,
AlSiC.csv:87,milling,AlSiC,2.0,20,,200.0,1,,none,8.0,,,,,,6.482,2.23,2.691,16.091,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.995732273553991,2.0794415416798357,0.0,5.298317366548036,0.0125,0.0125,,,,10.0,,,
AlSiC.csv:88,milling,AlSiC,2.0,20,,200.0,3,,none,8.0,,,,,,13.833,3.677,4.331,26.242,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,2.995732273553991,2.0794415416798357,1.0986122886681098,5.298317366548036,0.0375,0.0375,,,,10.0,,,
AlSiC.csv:89,milling,AlSiC,2.0,40,,100.0,2,,none,4.0,,,,,,36.821,5.001,6.087,40.154,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,3.6888794541139363,1.3862943611198906,0.6931471805599453,4.605170185988092,0.2,0.2,,,,2.5,,,
AlSiC.csv:90,milling,AlSiC,2.0,40,,175.0,3,,none,4.0,,,,,,31.714,19.356,20.686,70.94,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,3.6888794541139363,1.3862943611198906,1.0986122886681098,5.1647859739235145,0.17142857142857143,0.17142857142857143,,,,4.375,,,
AlSiC.csv:91,milling,AlSiC,2.0,40,,150.0,1,,none,6.0,,,,,,11.397,3.752,4.392,20.569,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,3.6888794541139363,1.791759469228055,0.0,5.0106352940962555,0.044444444444444446,0.044444444444444446,,,,3.75,,,
AlSiC.csv:92,milling,AlSiC,2.0,40,,125.0,2,,none,8.0,,,,,,11.472,3.581,4.357,29.82,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,3.6888794541139363,2.0794415416798357,0.6931471805599453,4.8283137373023015,0.08,0.08,,,,3.125,,,
AlSiC.csv:93,milling,AlSiC,2.0,40,,100.0,4,,none,8.0,,,,,,28.91,3.255,4.134,38.959,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,3.6888794541139363,2.0794415416798357,1.3862943611198906,4.605170185988092,0.2,0.2,,,,2.5,,,
AlSiC.csv:94,milling,AlSiC,2.0,40,,150.0,4,,none,10.0,,,,,,18.246,4.007,5.217,35.067,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,3.6888794541139363,2.302585092994046,1.3862943611198906,5.0106352940962555,0.10666666666666667,0.10666666666666667,,,,3.75,,,
AlSiC.csv:95,milling,AlSiC,2.0,40,,150.0,5,,none,10.0,,,,,,25.553,4.253,5.216,36.718,,,,,,,,,,AlSiC.csv,True,,,0.6931471805599453,3.6888794541139363,2.302585092994046,1.6094379124341003,5.0106352940962555,0.13333333333333333,0.13333333333333333,,,,3.75,,,
AlSiC.csv:96,milling,AlSiC,4.0,2,,100.0,4,,none,2.0,,,,,,4.532,2.902,3.373,15.253,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.605170185988092,0.04,0.04,,,,50.0,,,
AlSiC.csv:97,milling,AlSiC,4.0,2,,100.0,2,,none,4.0,,,,,,-0.502,1.868,2.166,9.022,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,4.605170185988092,0.01,0.01,,,,50.0,,,
AlSiC.csv:98,milling,AlSiC,4.0,2,,125.0,1,,none,6.0,,,,,,-0.097,3.436,3.84,14.898,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,0.6931471805599453,1.791759469228055,0.0,4.8283137373023015,0.0026666666666666666,0.0026666666666666666,,,,62.5,,,
AlSiC.csv:99,milling,AlSiC,4.0,2,,150.0,1,,none,6.0,,,,,,-1.422,1.969,2.262,8.685,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,0.6931471805599453,1.791759469228055,0.0,5.0106352940962555,0.0022222222222222222,0.0022222222222222222,,,,75.0,,,
AlSiC.csv:100,milling,AlSiC,4.0,2,,150.0,4,,none,6.0,,,,,,0.692,1.344,1.646,8.589,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,0.6931471805599453,1.791759469228055,1.3862943611198906,5.0106352940962555,0.008888888888888889,0.008888888888888889,,,,75.0,,,
AlSiC.csv:101,milling,AlSiC,4.0,2,,175.0,3,,none,8.0,,,,,,0.608,1.523,2.054,10.703,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,0.6931471805599453,2.0794415416798357,1.0986122886681098,5.1647859739235145,0.004285714285714286,0.004285714285714286,,,,87.5,,,
AlSiC.csv:102,milling,AlSiC,4.0,2,,200.0,5,,none,8.0,,,,,,2.053,1.852,2.467,13.507,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,0.6931471805599453,2.0794415416798357,1.6094379124341003,5.298317366548036,0.00625,0.00625,,,,100.0,,,
AlSiC.csv:103,milling,AlSiC,4.0,5,,150.0,4,,none,2.0,,,,,,13.43,1.999,2.463,17.768,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.3862943611198906,5.0106352940962555,0.06666666666666667,0.06666666666666667,,,,30.0,,,
AlSiC.csv:104,milling,AlSiC,4.0,5,,100.0,5,,none,2.0,,,,,,17.268,2.121,2.601,24.522,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.6094379124341003,4.605170185988092,0.125,0.125,,,,20.0,,,
AlSiC.csv:105,milling,AlSiC,4.0,5,,125.0,1,,none,4.0,,,,,,2.167,1.123,1.4,7.766,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,1.6094379124341003,1.3862943611198906,0.0,4.8283137373023015,0.01,0.01,,,,25.0,,,
AlSiC.csv:106,milling,AlSiC,4.0,5,,150.0,1,,none,8.0,,,,,,1.129,1.536,1.918,9.556,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,1.6094379124341003,2.0794415416798357,0.0,5.0106352940962555,0.004166666666666667,0.004166666666666667,,,,30.0,,,
AlSiC.csv:107,milling,AlSiC,4.0,5,,150.0,3,,none,8.0,,,,,,3.43,2.045,2.492,13.022,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,1.6094379124341003,2.0794415416798357,1.0986122886681098,5.0106352940962555,0.0125,0.0125,,,,30.0,,,
AlSiC.csv:108,milling,AlSiC,4.0,5,,150.0,1,,none,10.0,,,,,,1.728,1.765,2.276,11.5,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,1.6094379124341003,2.302585092994046,0.0,5.0106352940962555,0.0033333333333333335,0.0033333333333333335,,,,30.0,,,
AlSiC.csv:109,milling,AlSiC,4.0,10,,175.0,4,,none,4.0,,,,,,14.234,1.735,2.125,13.623,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,2.302585092994046,1.3862943611198906,1.3862943611198906,5.1647859739235145,0.05714285714285714,0.05714285714285714,,,,17.5,,,
AlSiC.csv:110,milling,AlSiC,4.0,10,,125.0,3,,none,6.0,,,,,,7.475,1.489,1.827,12.266,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,2.302585092994046,1.791759469228055,1.0986122886681098,4.8283137373023015,0.04,0.04,,,,12.5,,,
AlSiC.csv:111,milling,AlSiC,4.0,10,,200.0,2,,none,10.0,,,,,,2.805,1.398,1.733,13.164,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,2.302585092994046,2.302585092994046,0.6931471805599453,5.298317366548036,0.01,0.01,,,,20.0,,,
AlSiC.csv:112,milling,AlSiC,4.0,20,,200.0,2,,none,2.0,,,,,,27.922,2.763,3.588,20.096,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,2.995732273553991,0.6931471805599453,0.6931471805599453,5.298317366548036,0.1,0.1,,,,10.0,,,
AlSiC.csv:113,milling,AlSiC,4.0,20,,175.0,4,,none,2.0,,,,,,60.341,2.838,3.498,23.903,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,2.995732273553991,0.6931471805599453,1.3862943611198906,5.1647859739235145,0.22857142857142856,0.22857142857142856,,,,8.75,,,
AlSiC.csv:114,milling,AlSiC,4.0,20,,125.0,5,,none,2.0,,,,,,72.956,5.063,6.363,38.536,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,2.995732273553991,0.6931471805599453,1.6094379124341003,4.8283137373023015,0.4,0.4,,,,6.25,,,
AlSiC.csv:115,milling,AlSiC,4.0,20,,125.0,4,,none,8.0,,,,,,16.218,1.667,2.1,17.74,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,2.995732273553991,2.0794415416798357,1.3862943611198906,4.8283137373023015,0.08,0.08,,,,6.25,,,
AlSiC.csv:116,milling,AlSiC,4.0,20,,175.0,1,,none,10.0,,,,,,7.334,2.279,2.659,14.355,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,2.995732273553991,2.302585092994046,0.0,5.1647859739235145,0.011428571428571429,0.011428571428571429,,,,8.75,,,
AlSiC.csv:117,milling,AlSiC,4.0,40,,100.0,1,,none,2.0,,,,,,25.789,19.145,20.141,63.046,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,3.6888794541139363,0.6931471805599453,0.0,4.605170185988092,0.2,0.2,,,,2.5,,,
AlSiC.csv:118,milling,AlSiC,4.0,40,,175.0,3,,none,4.0,,,,,,53.67,3.118,3.896,38.374,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,3.6888794541139363,1.3862943611198906,1.0986122886681098,5.1647859739235145,0.17142857142857143,0.17142857142857143,,,,4.375,,,
AlSiC.csv:119,milling,AlSiC,4.0,40,,100.0,5,,none,6.0,,,,,,54.905,6.033,7.492,40.756,,,,,,,,,,AlSiC.csv,True,,,1.3862943611198906,3.6888794541139363,1.791759469228055,1.6094379124341003,4.605170185988092,0.3333333333333333,0.3333333333333333,,,,2.5,,,
CFRP.csv:0,milling,CFRP,4.0,50,,10.0,5,,none,6.0,,,,,,38.122,4.0,4.788,22.387,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,3.912023005428146,1.791759469228055,1.6094379124341003,2.302585092994046,4.166666666666667,4.166666666666667,,,,0.2,,,
CFRP.csv:1,milling,CFRP,6.0,10,,15.0,5,,none,3.0,,,,,,17.396,1.711,2.142,14.799,,,,,,,,,,CFRP.csv,True,,,1.791759469228055,2.302585092994046,1.0986122886681098,1.6094379124341003,2.70805020110221,1.1111111111111112,1.1111111111111112,,,,1.5,,,
CFRP.csv:2,milling,CFRP,0.5,2,,10.0,4,,none,4.0,,,,,,6.074,1.127,1.563,16.431,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.302585092994046,0.2,0.2,,,,5.0,,,
CFRP.csv:3,milling,CFRP,0.5,2,,15.0,6,,none,3.0,,,,,,9.569,1.881,2.343,15.387,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,1.0986122886681098,1.791759469228055,2.70805020110221,0.26666666666666666,0.26666666666666666,,,,7.5,,,
CFRP.csv:4,milling,CFRP,1.0,2,,10.0,4,,none,2.0,,,,,,8.405,2.154,2.579,15.692,,,,,,,,,,CFRP.csv,True,,,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.302585092994046,0.4,0.4,,,,5.0,,,
CFRP.csv:5,milling,CFRP,2.0,2,,15.0,4,,none,6.0,,,,,,1.833,1.123,1.414,11.288,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,0.6931471805599453,1.791759469228055,1.3862943611198906,2.70805020110221,0.08888888888888889,0.08888888888888889,,,,7.5,,,
CFRP.csv:6,milling,CFRP,6.0,20,,5.0,6,,none,2.0,,,,,,35.552,2.82,3.756,23.21,,,,,,,,,,CFRP.csv,True,,,1.791759469228055,2.995732273553991,0.6931471805599453,1.791759469228055,1.6094379124341003,12.0,12.0,,,,0.25,,,
CFRP.csv:7,milling,CFRP,4.0,5,,10.0,3,,none,2.0,,,,,,10.183,1.902,2.251,13.38,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.0986122886681098,2.302585092994046,0.75,0.75,,,,2.0,,,
CFRP.csv:8,milling,CFRP,0.5,2,,20.0,5,,none,2.0,,,,,,9.634,2.134,2.6,17.658,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341003,2.995732273553991,0.25,0.25,,,,10.0,,,
CFRP.csv:9,milling,CFRP,0.5,2,,10.0,3,,none,6.0,,,,,,2.621,1.268,1.567,11.426,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,1.791759469228055,1.0986122886681098,2.302585092994046,0.1,0.1,,,,5.0,,,
CFRP.csv:10,milling,CFRP,1.0,2,,20.0,2,,none,6.0,,,,,,0.245,1.154,1.476,12.729,,,,,,,,,,CFRP.csv,True,,,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,2.995732273553991,0.03333333333333333,0.03333333333333333,,,,10.0,,,
CFRP.csv:11,milling,CFRP,2.0,2,,15.0,3,,none,4.0,,,,,,3.974,1.513,1.917,12.004,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.70805020110221,0.1,0.1,,,,7.5,,,
CFRP.csv:12,milling,CFRP,0.5,2,,20.0,6,,none,6.0,,,,,,4.746,1.06,1.346,13.096,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,2.995732273553991,0.1,0.1,,,,10.0,,,
CFRP.csv:13,milling,CFRP,4.0,20,,20.0,4,,none,5.0,,,,,,16.18,1.381,1.67,12.34,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,2.995732273553991,1.6094379124341003,1.3862943611198906,2.995732273553991,0.8,0.8,,,,1.0,,,
CFRP.csv:14,milling,CFRP,6.0,20,,15.0,2,,none,6.0,,,,,,7.554,1.067,1.414,12.745,,,,,,,,,,CFRP.csv,True,,,1.791759469228055,2.995732273553991,1.791759469228055,0.6931471805599453,2.70805020110221,0.4444444444444444,0.4444444444444444,,,,0.75,,,
CFRP.csv:15,milling,CFRP,1.0,5,,15.0,3,,none,5.0,,,,,,7.858,1.708,2.099,11.604,,,,,,,,,,CFRP.csv,True,,,0.0,1.6094379124341003,1.6094379124341003,1.0986122886681098,2.70805020110221,0.2,0.2,,,,3.0,,,
CFRP.csv:16,milling,CFRP,2.0,2,,15.0,3,,none,2.0,,,,,,7.494,1.789,2.169,14.707,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.70805020110221,0.2,0.2,,,,7.5,,,
CFRP.csv:17,milling,CFRP,0.5,2,,15.0,4,,none,5.0,,,,,,4.504,1.205,1.546,11.305,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,1.6094379124341003,1.3862943611198906,2.70805020110221,0.10666666666666667,0.10666666666666667,,,,7.5,,,
CFRP.csv:18,milling,CFRP,6.0,50,,15.0,4,,none,3.0,,,,,,42.458,2.43,2.989,15.88,,,,,,,,,,CFRP.csv,True,,,1.791759469228055,3.912023005428146,1.0986122886681098,1.3862943611198906,2.70805020110221,4.444444444444445,4.444444444444445,,,,0.3,,,
CFRP.csv:19,milling,CFRP,2.0,5,,5.0,3,,none,2.0,,,,,,14.89,1.298,1.641,10.652,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.5,1.5,,,,1.0,,,
CFRP.csv:20,milling,CFRP,2.0,5,,5.0,4,,none,2.0,,,,,,19.004,1.531,1.905,14.37,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.3862943611198906,1.6094379124341003,2.0,2.0,,,,1.0,,,
CFRP.csv:21,milling,CFRP,4.0,10,,1.0,5,,none,2.0,,,,,,46.624,3.002,3.41,14.742,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,2.302585092994046,0.6931471805599453,1.6094379124341003,0.0,25.0,25.0,,,,0.1,,,
CFRP.csv:22,milling,CFRP,1.0,5,,10.0,5,,none,3.0,,,,,,11.77,2.421,2.864,15.111,,,,,,,,,,CFRP.csv,True,,,0.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,2.302585092994046,0.8333333333333334,0.8333333333333334,,,,2.0,,,
CFRP.csv:23,milling,CFRP,1.0,5,,10.0,5,,none,2.0,,,,,,14.121,1.812,2.104,11.93,,,,,,,,,,CFRP.csv,True,,,0.0,1.6094379124341003,0.6931471805599453,1.6094379124341003,2.302585092994046,1.25,1.25,,,,2.0,,,
CFRP.csv:24,milling,CFRP,0.5,2,,5.0,6,,none,6.0,,,,,,7.449,1.743,2.116,14.721,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,1.6094379124341003,0.4,0.4,,,,2.5,,,
CFRP.csv:25,milling,CFRP,2.0,5,,15.0,3,,none,2.0,,,,,,10.661,2.169,2.546,15.011,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0986122886681098,2.70805020110221,0.5,0.5,,,,3.0,,,
CFRP.csv:26,milling,CFRP,4.0,10,,1.0,4,,none,3.0,,,,,,43.261,1.669,2.208,16.28,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,2.302585092994046,1.0986122886681098,1.3862943611198906,0.0,13.333333333333334,13.333333333333334,,,,0.1,,,
CFRP.csv:27,milling,CFRP,6.0,5,,10.0,5,,none,2.0,,,,,,12.892,1.736,2.052,12.878,,,,,,,,,,CFRP.csv,True,,,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003,2.302585092994046,1.25,1.25,,,,2.0,,,
CFRP.csv:28,milling,CFRP,2.0,5,,5.0,5,,none,6.0,,,,,,10.929,1.876,2.173,12.965,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,1.6094379124341003,1.791759469228055,1.6094379124341003,1.6094379124341003,0.8333333333333334,0.8333333333333334,,,,1.0,,,
CFRP.csv:29,milling,CFRP,0.5,2,,10.0,6,,none,5.0,,,,,,5.279,1.473,1.778,12.166,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,1.6094379124341003,1.791759469228055,2.302585092994046,0.24,0.24,,,,5.0,,,
CFRP.csv:30,milling,CFRP,4.0,50,,10.0,2,,none,4.0,,,,,,22.239,2.23,2.866,18.032,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,3.912023005428146,1.3862943611198906,0.6931471805599453,2.302585092994046,2.5,2.5,,,,0.2,,,
CFRP.csv:31,milling,CFRP,4.0,20,,20.0,2,,none,5.0,,,,,,9.49,1.189,1.528,9.785,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,2.995732273553991,1.6094379124341003,0.6931471805599453,2.995732273553991,0.4,0.4,,,,1.0,,,
CFRP.csv:32,milling,CFRP,1.0,5,,10.0,3,,none,4.0,,,,,,5.231,1.665,1.991,10.654,,,,,,,,,,CFRP.csv,True,,,0.0,1.6094379124341003,1.3862943611198906,1.0986122886681098,2.302585092994046,0.375,0.375,,,,2.0,,,
CFRP.csv:33,milling,CFRP,0.5,2,,1.0,5,,none,4.0,,,,,,23.792,1.929,2.547,18.187,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,0.6931471805599453,1.3862943611198906,1.6094379124341003,0.0,2.5,2.5,,,,0.5,,,
CFRP.csv:34,milling,CFRP,6.0,20,,15.0,5,,none,2.0,,,,,,30.801,1.728,2.158,14.664,,,,,,,,,,CFRP.csv,True,,,1.791759469228055,2.995732273553991,0.6931471805599453,1.6094379124341003,2.70805020110221,3.3333333333333335,3.3333333333333335,,,,0.75,,,
CFRP.csv:35,milling,CFRP,4.0,50,,1.0,3,,none,3.0,,,,,,67.008,1.648,2.106,12.177,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,3.912023005428146,1.0986122886681098,1.0986122886681098,0.0,50.0,50.0,,,,0.02,,,
CFRP.csv:36,milling,CFRP,0.5,5,,1.0,2,,none,3.0,,,,,,25.646,0.84,1.097,8.793,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.0,3.3333333333333335,3.3333333333333335,,,,0.2,,,
CFRP.csv:37,milling,CFRP,1.0,5,,15.0,2,,none,3.0,,,,,,7.893,1.718,2.114,14.145,,,,,,,,,,CFRP.csv,True,,,0.0,1.6094379124341003,1.0986122886681098,0.6931471805599453,2.70805020110221,0.2222222222222222,0.2222222222222222,,,,3.0,,,
CFRP.csv:38,milling,CFRP,2.0,10,,5.0,3,,none,3.0,,,,,,18.281,1.504,1.816,11.6,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,2.302585092994046,1.0986122886681098,1.0986122886681098,1.6094379124341003,2.0,2.0,,,,0.5,,,
CFRP.csv:39,milling,CFRP,4.0,2,,5.0,2,,none,4.0,,,,,,3.745,1.458,1.826,12.338,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.6094379124341003,0.2,0.2,,,,2.5,,,
CFRP.csv:40,milling,CFRP,6.0,2,,1.0,3,,none,3.0,,,,,,16.88,1.279,1.551,10.98,,,,,,,,,,CFRP.csv,True,,,1.791759469228055,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,2.0,2.0,,,,0.5,,,
CFRP.csv:41,milling,CFRP,4.0,10,,5.0,2,,none,6.0,,,,,,8.529,1.548,1.894,13.411,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,2.302585092994046,1.791759469228055,0.6931471805599453,1.6094379124341003,0.6666666666666666,0.6666666666666666,,,,0.5,,,
CFRP.csv:42,milling,CFRP,4.0,10,,20.0,2,,none,4.0,,,,,,7.497,1.435,1.807,11.992,,,,,,,,,,CFRP.csv,True,,,1.3862943611198906,2.302585092994046,1.3862943611198906,0.6931471805599453,2.995732273553991,0.25,0.25,,,,2.0,,,
CFRP.csv:43,milling,CFRP,0.5,5,,10.0,6,,none,5.0,,,,,,10.412,1.742,2.22,14.883,,,,,,,,,,CFRP.csv,True,,,-0.6931471805599453,1.6094379124341003,1.6094379124341003,1.791759469228055,2.302585092994046,0.6,0.6,,,,2.0,,,
CFRP.csv:44,milling,CFRP,2.0,10,,1.0,5,,none,4.0,,,,,,44.007,1.419,1.686,12.102,,,,,,,,,,CFRP.csv,True,,,0.6931471805599453,2.302585092994046,1.3862943611198906,1.6094379124341003,0.0,12.5,12.5,,,,0.1,,,
CFRP.csv:45,milling,CFRP,1.0,10,,1.0,4,,none,4.0,,,,,,44.124,1.705,2.209,11.427,,,,,,,,,,CFRP.csv,True,,,0.0,2.302585092994046,1.3862943611198906,1.3862943611198906,0.0,10.0,10.0,,,,0.1,,,
